ID	TAGSEQ
cymbalta.Post137.Sentence2	O O O O O O O O O O O O O
cymbalta.Post137.Sentence3	O O O O O O O O O O O O O O O O O O O
cymbalta.Post137.Sentence4	O O O O O O B-SSI O O O O O
cymbalta.Post137.Sentence5	O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post137.Sentence6	O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post137.Sentence7	O O O O O O O O O O O O
cymbalta.Post137.Sentence8	O O O O
cymbalta.Post137.Sentence9	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post137.Sentence10	O O O O O O O O O O O O O O O O O O O O
cymbalta.Post138.Sentence1	O O O O O O O O O O
cymbalta.Post138.Sentence2	O B-AE I-AE I-AE O O O O O O O O O O O B-AE I-AE I-AE I-AE O O B-AE I-AE I-AE I-AE O
cymbalta.Post138.Sentence3	O O O O O O O O O O O O O O O O O O O O
cymbalta.Post138.Sentence4	O O O O O O O O O O O O
cymbalta.Post138.Sentence5	O O O O O O O O O O O O O
cymbalta.Post139.Sentence1	O O
cymbalta.Post139.Sentence2	O O O O O O O O O O O
cymbalta.Post139.Sentence3	O O O O O O O O O
cymbalta.Post139.Sentence4	O O O
cymbalta.Post139.Sentence5	O O O O O O O O O O O O O O O O O O O O
cymbalta.Post139.Sentence6	O O O O O O O O O O O O O O O O O O O O
cymbalta.Post139.Sentence7	O O O O O O O O O O O O O O O O O O
cymbalta.Post139.Sentence8	O O O O O O O O
cymbalta.Post139.Sentence9	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post139.Sentence10	O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post139.Sentence11	O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post139.Sentence12	O O O O O O O O O
cymbalta.Post139.Sentence13	O O O O
cymbalta.Post139.Sentence14	O O O O O O O O O O O O O O O O O O O
cymbalta.Post139.Sentence15	O O O
cymbalta.Post139.Sentence16	O O O O O O O O O O O
cymbalta.Post139.Sentence17	O O O O O O O
cymbalta.Post139.Sentence18	O O O O O O O
cymbalta.Post139.Sentence19	O
cymbalta.Post140.Sentence1	B-AE I-AE O
cymbalta.Post140.Sentence2	B-AE I-AE O
cymbalta.Post140.Sentence3	O O O O O
cymbalta.Post140.Sentence4	O B-AE I-AE I-AE I-AE I-AE I-AE O
cymbalta.Post140.Sentence5	O O O O O O O O O O O O O O O
cymbalta.Post140.Sentence6	O O O O O O
cymbalta.Post140.Sentence7	O O O
cymbalta.Post140.Sentence8	O O O O O O O O O O O O O O B-AE I-AE O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
cymbalta.Post140.Sentence9	O O O O O O O O O O O O O O O
cymbalta.Post141.Sentence1	O O O O O B-AE I-AE I-AE O O O B-AE I-AE I-AE O O O O O O
cymbalta.Post141.Sentence2	O O O O B-AE I-AE I-AE I-AE O B-AE I-AE O
cymbalta.Post141.Sentence3	O O O O O B-AE O O O O O O O O O O
cymbalta.Post141.Sentence4	O O O O O O O O O
cymbalta.Post141.Sentence5	O O O O O O O O O O
cymbalta.Post142.Sentence1	O B-AE I-AE O O O O O O O O O O
cymbalta.Post142.Sentence2	O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post142.Sentence3	O O O O O O O O O O O O O O O O O O O B-SSI O
cymbalta.Post142.Sentence4	O O O O O O O
cymbalta.Post142.Sentence5	O O O O O O O O O O O O O O
cymbalta.Post143.Sentence1	O O O O O O O B-AE I-AE O
cymbalta.Post143.Sentence2	B-AE I-AE I-AE I-AE O B-AE O B-AE I-AE O B-AE O O B-AE O
cymbalta.Post143.Sentence3	B-AE I-AE I-AE O B-AE I-AE I-AE O
cymbalta.Post143.Sentence4	O O O O O O O
cymbalta.Post143.Sentence5	O O O O O B-SSI I-SSI O O O
cymbalta.Post143.Sentence6	O O O O O O O O O O O O O O O O
cymbalta.Post143.Sentence7	O O O O O O O O O O O O O O O O O
cymbalta.Post143.Sentence8	O O O O O O O O O O O O O O B-SSI O O O O O O
cymbalta.Post144.Sentence1	O O O O O O O O O O O B-AE I-AE I-AE I-AE I-AE O
cymbalta.Post144.Sentence2	O O O O O O O B-SSI O
cymbalta.Post144.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post144.Sentence4	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post144.Sentence5	O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post144.Sentence6	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post144.Sentence7	O O O O O O O O O O O O O O O
cymbalta.Post144.Sentence8	O O O O O O O O O O O O O O O O O O O O
cymbalta.Post144.Sentence9	O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post145.Sentence1	O O B-AE I-AE O B-AE I-AE O O B-AE I-AE O O B-AE O O O B-AE I-AE O B-AE I-AE O
cymbalta.Post145.Sentence2	O B-AE I-AE O O O O O B-SSI O
cymbalta.Post145.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O B-SSI O
cymbalta.Post145.Sentence4	O O O O O O O O O O O O O O
cymbalta.Post145.Sentence5	O O O O O
cymbalta.Post145.Sentence6	O O O O O O O O O O B-AE O
cymbalta.Post145.Sentence7	O O O O O O O O O O O O
cymbalta.Post146.Sentence1	B-AE O B-AE I-AE O O B-AE I-AE I-AE O
cymbalta.Post146.Sentence2	O O O O O O
cymbalta.Post146.Sentence3	O O O O O O O O
cymbalta.Post146.Sentence4	O O O O O O O O O O O O O O O O O
cymbalta.Post147.Sentence1	O O O O O O O
cymbalta.Post147.Sentence2	O O O O O
cymbalta.Post147.Sentence3	B-AE I-AE O O O O O O
cymbalta.Post147.Sentence4	B-AE I-AE O O O O O
cymbalta.Post147.Sentence5	B-AE O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post147.Sentence6	O O O O O O O O O
cymbalta.Post147.Sentence7	O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post147.Sentence8	O O O O O O O O O O O O O O O O O
cymbalta.Post147.Sentence9	O O O O O O O O O O O O O O O
cymbalta.Post147.Sentence10	O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post147.Sentence11	O O O O O O O O O O O O
cymbalta.Post147.Sentence12	O O O O O O O O O O O O O O O O O O
cymbalta.Post147.Sentence13	O O O O O B-AE I-AE O O O O O O O O O O O O
cymbalta.Post147.Sentence14	O O O O O O O O O O O O O O O
cymbalta.Post148.Sentence1	B-AE I-AE I-AE I-AE O B-AE O B-AE I-AE O B-AE I-AE I-AE O B-AE O B-AE I-AE I-AE I-AE O O B-AE I-AE O
cymbalta.Post148.Sentence2	O O O O
cymbalta.Post148.Sentence3	O O O O O O O
cymbalta.Post148.Sentence4	O O O O O O O O O O O O O O
cymbalta.Post148.Sentence5	O O O O O
cymbalta.Post148.Sentence6	O O O O O O
cymbalta.Post148.Sentence7	O O O O O O O O O O O O O
cymbalta.Post149.Sentence1	O O O O O O O O O O O O O O
cymbalta.Post149.Sentence2	O O O O O O O O O O O O O O O
cymbalta.Post149.Sentence3	O O O O O O O O O O O O O O O O O O O
cymbalta.Post149.Sentence4	O O O O O
cymbalta.Post150.Sentence1	B-AE I-AE O B-AE O B-AE O B-AE I-AE I-AE I-AE O
cymbalta.Post150.Sentence2	O O O O O O O O O
cymbalta.Post150.Sentence3	O O O O O O O O O O
cymbalta.Post150.Sentence4	O O O O O O O
cymbalta.Post150.Sentence5	O O O O B-SSI O B-SSI O O O
cymbalta.Post150.Sentence6	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post150.Sentence7	O O B-AE I-AE I-AE I-AE I-AE I-AE O O B-AE O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O
cymbalta.Post150.Sentence8	O O O O O O O O O O O
cymbalta.Post150.Sentence9	O O O O O O O O O O O O O O O O
cymbalta.Post151.Sentence1	B-AE I-AE O
cymbalta.Post152.Sentence1	O O O O O O B-AE O O
cymbalta.Post152.Sentence2	O O O B-AE I-AE O B-AE I-AE I-AE I-AE O
cymbalta.Post152.Sentence3	O O O O O O O O O O O O O O O
cymbalta.Post152.Sentence4	O O O O O B-AE I-AE I-AE O
cymbalta.Post152.Sentence5	O O O O O O O O O
cymbalta.Post152.Sentence6	O O O O O O O O O O O O O O O O O O O O
cymbalta.Post152.Sentence7	O O
cymbalta.Post152.Sentence8	O O O O O O O O
cymbalta.Post152.Sentence9	O O O O
cymbalta.Post152.Sentence10	O O O O O O O O O O O O O O
cymbalta.Post153.Sentence1	B-AE I-AE O O O O B-SSI O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O B-SSI O O O O O O O O
cymbalta.Post153.Sentence2	O O O O O O O O O O O O O O O O O O B-AE I-AE O O O O O O B-AE O O O O O O O O O O
cymbalta.Post153.Sentence3	O O O O O O O O O O O O O O O O O O
cymbalta.Post154.Sentence1	O O O O O O
cymbalta.Post154.Sentence2	O O O O O O O O O O O O O O O O
cymbalta.Post154.Sentence3	O O O O O O O B-SSI O O
cymbalta.Post155.Sentence1	O O O O O O O O O O
cymbalta.Post155.Sentence2	O O O O O O O O O O O O O
cymbalta.Post155.Sentence3	O O O O O O O O O O O O O O
cymbalta.Post155.Sentence4	O O O O O O O O O O O O
cymbalta.Post156.Sentence1	B-AE I-AE O B-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O
cymbalta.Post156.Sentence2	O O O O O
cymbalta.Post156.Sentence3	O O O O O O O O O O
cymbalta.Post156.Sentence4	O O O O O O O O O O B-SSI O B-SSI O O O B-SSI O
cymbalta.Post156.Sentence5	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post156.Sentence6	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post156.Sentence7	O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post156.Sentence8	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-SSI I-SSI O B-SSI O O O O O O O O
cymbalta.Post157.Sentence1	B-AE O B-AE I-AE O B-AE I-AE I-AE I-AE O
cymbalta.Post158.Sentence1	B-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O O O O
cymbalta.Post158.Sentence2	B-AE I-AE I-AE O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE O O O O O O
cymbalta.Post158.Sentence3	O O O O O O
cymbalta.Post158.Sentence4	O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post158.Sentence5	O O O O O O O O O O O O
cymbalta.Post158.Sentence6	O O O O O O O O O O O O O O O O O O
cymbalta.Post158.Sentence7	O O O O
cymbalta.Post158.Sentence8	O O O
cymbalta.Post159.Sentence1	O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O
cymbalta.Post159.Sentence2	O O O O O O O O O O O O O O O O B-AE I-AE I-AE O O O O O O
cymbalta.Post159.Sentence3	O O O O O O O O O O O O O O
cymbalta.Post159.Sentence4	O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post159.Sentence5	O O O O O O O O O O O O O
cymbalta.Post159.Sentence6	O B-AE I-AE I-AE I-AE O O O O O O O O O
cymbalta.Post159.Sentence7	O O O O O O O O O O O O O O O O O O O
cymbalta.Post159.Sentence8	O O O O B-AE I-AE O O O O O O O O O O O O O O
cymbalta.Post159.Sentence9	O O O O O O O O O O O O
cymbalta.Post159.Sentence10	O O O O O O O O O O O O O O O
cymbalta.Post159.Sentence11	O O O O O O O O O O O O O O O O O O O
cymbalta.Post159.Sentence12	O O O O B-SSI I-SSI O B-SSI O B-SSI O
cymbalta.Post159.Sentence13	O O O O O O O O
cymbalta.Post159.Sentence14	O O O O O O O O O O O
cymbalta.Post159.Sentence15	O O O O O O O O O O O O O O
cymbalta.Post159.Sentence16	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post159.Sentence17	O O O O O O O O O B-SSI O O O O
cymbalta.Post159.Sentence18	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post160.Sentence1	B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O O O O O O O O O O
cymbalta.Post160.Sentence2	O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O B-SSI I-SSI O O O O O O B-SSI I-SSI I-SSI I-SSI I-SSI O
cymbalta.Post160.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AE I-AE O O B-AE I-AE I-AE I-AE O
cymbalta.Post160.Sentence4	O O O O O O O O O O B-AE I-AE I-AE O
cymbalta.Post160.Sentence5	O O O O O O O O O O B-SSI O O O O O O O O O O O O O O O O O
cymbalta.Post160.Sentence6	O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post161.Sentence1	B-AE I-AE O O O O O O O B-AE I-AE I-AE O B-AE I-AE I-AE O
cymbalta.Post161.Sentence2	O O O O O O
cymbalta.Post161.Sentence3	O B-SSI O O O O O O B-SSI I-SSI O O O O O O
cymbalta.Post161.Sentence4	O O O O O
cymbalta.Post161.Sentence5	O O O O B-AE I-AE I-AE I-AE O O O O O O
cymbalta.Post162.Sentence1	B-AE O B-AE I-AE O B-AE I-AE I-AE O
cymbalta.Post162.Sentence2	O O O O O O O O O O O
cymbalta.Post162.Sentence3	O O O B-SSI I-SSI O O O O O O B-SSI O O O O O O O O O O O O
cymbalta.Post162.Sentence4	O O O O O O O B-SSI O B-SSI I-SSI O B-SSI I-SSI I-SSI I-SSI I-SSI I-SSI I-SSI O
cymbalta.Post162.Sentence5	O O O O O O O O O O
cymbalta.Post163.Sentence1	O O O O O O O O O O O O O O O O O O O
cymbalta.Post163.Sentence2	O O O O
cymbalta.Post163.Sentence3	O O O O O O O O O O O O O O O O O
cymbalta.Post163.Sentence4	O O O O O O O O O O O O
cymbalta.Post163.Sentence5	O O O O O
cymbalta.Post164.Sentence1	O O B-AE I-AE I-AE I-AE O
cymbalta.Post164.Sentence2	O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post164.Sentence3	O O O O O B-AE I-AE O
cymbalta.Post164.Sentence4	O O O O O O O O O O O O O O O
cymbalta.Post164.Sentence5	O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post164.Sentence6	O O O O O O O O O O O O O O O O O
cymbalta.Post164.Sentence7	O O O O O O O O
cymbalta.Post164.Sentence8	O O O O B-SSI O O O O O O O O B-SSI I-SSI O O O O
cymbalta.Post164.Sentence9	O O O O O O O O O O O O
cymbalta.Post165.Sentence1	O
cymbalta.Post165.Sentence2	O O O O O O O
cymbalta.Post165.Sentence3	O O
cymbalta.Post165.Sentence4	O O O O O O O O O O O O
cymbalta.Post166.Sentence1	O O O O O O O
cymbalta.Post166.Sentence2	O O O O O O O O O O O O O O O
cymbalta.Post166.Sentence3	B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O
cymbalta.Post166.Sentence4	O B-AE I-AE I-AE O O O O O O O O
cymbalta.Post166.Sentence5	O O O O O O O O O O
cymbalta.Post166.Sentence6	O B-AE I-AE O O O
cymbalta.Post166.Sentence7	O O O O O O O O B-SSI O B-SSI O O O O O O O O O O O
cymbalta.Post166.Sentence8	O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O B-AE I-AE O
cymbalta.Post166.Sentence9	O O O O O O O O O O O O O
cymbalta.Post167.Sentence1	O O O O O O O O O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O
cymbalta.Post167.Sentence2	O O O O O O O O O O O O O
cymbalta.Post167.Sentence3	O O O O O O O O O O O O
cymbalta.Post167.Sentence4	O O O O O O O O O
cymbalta.Post167.Sentence5	O O O O O O O O O O O O O O O O O O O
cymbalta.Post168.Sentence1	O O B-AE O
cymbalta.Post168.Sentence2	O O O O O O O O O O O O
cymbalta.Post168.Sentence3	O O O O O O O O B-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O
cymbalta.Post168.Sentence4	O O O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE O
cymbalta.Post168.Sentence5	O O O O O O O O O O O
cymbalta.Post168.Sentence6	O O O O B-AE I-AE O
cymbalta.Post168.Sentence7	O O O O O O O O O O O O
cymbalta.Post169.Sentence1	B-AE O B-AE O B-AE I-AE O O O O O
cymbalta.Post169.Sentence2	O O O O O O O O O
cymbalta.Post169.Sentence3	O O O O O O O O O O O O O O O
cymbalta.Post169.Sentence4	O O O O O O O
cymbalta.Post169.Sentence5	O O O O O O O O O B-SSI I-SSI O O O O B-SSI O O O O O O O O O O O O O O O
cymbalta.Post169.Sentence6	O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post169.Sentence7	O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post169.Sentence8	O O O O O O O O O O O O O B-SSI I-SSI O
cymbalta.Post169.Sentence9	O O O O O O O O O O
cymbalta.Post169.Sentence10	O O O O O O O O O B-SSI O O O O O B-SSI O O O O O O O B-SSI O
cymbalta.Post169.Sentence11	O O O O O O B-AE O O O O O O O O O
cymbalta.Post169.Sentence12	O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post169.Sentence13	O O O O
cymbalta.Post170.Sentence1	B-AE I-AE O B-AE O O B-AE O O O
cymbalta.Post170.Sentence2	O O O O O O O O O O
cymbalta.Post170.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post170.Sentence4	O O O O O O O O O
cymbalta.Post171.Sentence1	B-AE O O O O O O O O O O O O O O O O O O B-AE I-AE I-AE I-AE O B-AE O O O O O O O O O O O
cymbalta.Post171.Sentence2	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post171.Sentence3	O O O O B-SSI I-SSI O B-SSI O B-SSI I-SSI O O O O O O O O O O O O O O O O O O O O
cymbalta.Post171.Sentence4	O O O O O O B-SSI I-SSI O O O O O O O O O O B-SSI O O O O
cymbalta.Post171.Sentence5	O O O O O O B-SSI O O O O O O O O O O O O O O O O
cymbalta.Post171.Sentence6	O O O O O O O O O B-SSI I-SSI O O O O
cymbalta.Post171.Sentence7	O O O O O O
cymbalta.Post171.Sentence8	O B-SSI
cymbalta.Post171.Sentence9	O O O O O O O
cymbalta.Post171.Sentence10	O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post171.Sentence11	O O O O O O O O B-AE I-AE I-AE I-AE I-AE O O O O O O
cymbalta.Post171.Sentence12	O O O O O
cymbalta.Post171.Sentence13	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post171.Sentence14	O O O O O O O O O O O O O B-SSI I-SSI O B-SSI O B-SSI O O O O
cymbalta.Post171.Sentence15	O O O O O O O O O O O O O O O O O O O
cymbalta.Post171.Sentence16	O O O O O O O O O O O O O O O O O
cymbalta.Post171.Sentence17	O O O O O O O O O O O O O
cymbalta.Post171.Sentence18	O O O O O O O O
cymbalta.Post171.Sentence19	O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O
cymbalta.Post172.Sentence1	O O O O O O O B-SSI O O O B-SSI O O O O B-SSI I-SSI O
cymbalta.Post172.Sentence2	O O O O O O O O O O O O O O
cymbalta.Post172.Sentence3	O O O B-AE I-AE O O O O O O O O O O O O O O O O O B-AE I-AE I-AE O O O O O O O O O O
cymbalta.Post172.Sentence4	O O O O O B-AE I-AE O O O O O O O O O O O O
cymbalta.Post172.Sentence5	O O O O O O O O B-SSI O O O O O O O O O O O O O O O O O B-SSI O
cymbalta.Post172.Sentence6	O O O O O O O O O O O O O O O B-AE I-AE I-AE I-AE O
cymbalta.Post172.Sentence7	O O O O O O O O O O O O B-SSI O B-SSI O
cymbalta.Post173.Sentence1	B-AE I-AE O B-AE O B-AE I-AE O B-AE O B-AE O O O O O
cymbalta.Post173.Sentence2	O O O O O O O O O O
cymbalta.Post173.Sentence3	O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post173.Sentence4	O O O O O O O B-SSI O O O
cymbalta.Post173.Sentence5	O O O O O O O O O O O O O O O O O B-AE I-AE I-AE I-AE O O O O O O
cymbalta.Post173.Sentence6	O O O O O O O O O O O O O O O O O
cymbalta.Post173.Sentence7	O O O O O O O O O O O O O O O O O O O O O O B-SSI O
cymbalta.Post173.Sentence8	O O O O O O O O O O O O O O O
cymbalta.Post173.Sentence9	O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post173.Sentence10	O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post174.Sentence1	O O O O O O
cymbalta.Post174.Sentence2	O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O
cymbalta.Post174.Sentence3	O O O O O O O O O O O O O O O O O O O
cymbalta.Post174.Sentence4	O O O O O
cymbalta.Post174.Sentence5	O B-AE I-AE I-AE I-AE O O B-AE O O B-AE I-AE O O B-AE I-AE I-AE I-AE O O O B-AE I-AE I-AE I-AE O
cymbalta.Post174.Sentence6	O O O O O O O O O O O O O O O O O O O
cymbalta.Post174.Sentence7	O O O O O O O O O O O O O O O O O O O O O B-SSI O B-SSI O
cymbalta.Post175.Sentence1	B-AE I-AE O B-AE I-AE O O O O O O O O
cymbalta.Post176.Sentence1	B-AE I-AE O B-AE I-AE O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
cymbalta.Post176.Sentence2	O O O O O O O O O O O O
cymbalta.Post176.Sentence3	O O O O O O B-SSI O B-SSI O B-SSI I-SSI O
cymbalta.Post176.Sentence4	O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O
cymbalta.Post176.Sentence5	O O O O O B-AE I-AE I-AE I-AE I-AE O O O O O O O O
cymbalta.Post176.Sentence6	O O O O O O O O O O O O O O O O
cymbalta.Post176.Sentence7	O O O O O O
cymbalta.Post176.Sentence8	O O O O O O O O O O O O O O O
cymbalta.Post177.Sentence1	B-AE I-AE O O O O O O
cymbalta.Post177.Sentence2	O O O O O O O
cymbalta.Post177.Sentence3	O O O B-AE I-AE O O B-AE I-AE I-AE I-AE O
cymbalta.Post177.Sentence4	O O O O O O O B-AE I-AE I-AE O O O O O O O O O B-AE I-AE O
cymbalta.Post177.Sentence5	O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post177.Sentence6	O O O O O O
cymbalta.Post177.Sentence7	O O O O O O O O B-SSI O B-SSI O O
cymbalta.Post177.Sentence8	O O O O B-SSI I-SSI O O O O O O O O O O O O B-SSI I-SSI O B-SSI O
cymbalta.Post177.Sentence9	O O O O O B-SSI O O O O B-SSI I-SSI I-SSI I-SSI I-SSI I-SSI I-SSI I-SSI O
cymbalta.Post177.Sentence10	O O O O O O O O O O O O O O O O O O O O B-SSI O B-SSI I-SSI O O O O O O O O O O O O O O O O O O O O
cymbalta.Post178.Sentence1	B-AE O B-AE I-AE O B-AE O O O O O O O O
cymbalta.Post179.Sentence1	B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O
cymbalta.Post179.Sentence2	O O O O B-SSI O O O B-AE I-AE O O O B-AE I-AE I-AE I-AE O O O
cymbalta.Post179.Sentence3	O O O O O O O O O O O O O O O O O O O O
cymbalta.Post179.Sentence4	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post179.Sentence5	O O O O O O O O O O O O O
cymbalta.Post179.Sentence6	O O O O O O O O O O O
cymbalta.Post180.Sentence1	B-AE I-AE O O O O O B-AE O B-AE I-AE O B-AE I-AE O O B-AE O O B-AE O O B-AE O
cymbalta.Post180.Sentence2	O O O O O O O O O O O O O
cymbalta.Post180.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post180.Sentence4	O O O O O O O O O O O O O O O O O
cymbalta.Post180.Sentence5	O O O O O O O O O
cymbalta.Post181.Sentence1	B-AE I-AE O B-AE I-AE I-AE I-AE O O O O O B-AE I-AE I-AE I-AE O
cymbalta.Post181.Sentence2	O O O O O O O
cymbalta.Post182.Sentence1	B-AE O B-AE I-AE O B-AE O B-AE O
cymbalta.Post182.Sentence2	O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post182.Sentence3	O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post182.Sentence4	O O O O O O
cymbalta.Post182.Sentence5	O O O O O O O O O O O O O O O
cymbalta.Post182.Sentence6	O O O O B-AE O O O B-AE O B-AE I-AE O
cymbalta.Post182.Sentence7	O O O O O O O O O B-AE O
cymbalta.Post182.Sentence8	O O O O O O O O O O O O O O O O O O
cymbalta.Post183.Sentence1	O O O O O B-SSI O O O B-SSI O O O
cymbalta.Post183.Sentence2	O O O O O O B-SSI O O O B-SSI I-SSI O O O O O O O O O B-AE I-AE O O B-AE I-AE O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
cymbalta.Post183.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post183.Sentence4	O O O O O O O O O O O O O O B-SSI I-SSI O B-SSI O
cymbalta.Post183.Sentence5	O O B-SSI O O O O O O O O O O O O O O O O O
cymbalta.Post183.Sentence6	O O O O O O O O O O O O O B-SSI I-SSI O
cymbalta.Post183.Sentence7	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post183.Sentence8	O O O O O O O O O O O O O B-AE O
cymbalta.Post183.Sentence9	O O O B-AE I-AE O B-AE O B-AE I-AE I-AE O O O O O O O B-AE I-AE O
cymbalta.Post183.Sentence10	O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post183.Sentence11	O O O O O O O
cymbalta.Post183.Sentence12	O O O O O
cymbalta.Post184.Sentence1	O O
cymbalta.Post184.Sentence2	O O O O O O O O O O O O O O
cymbalta.Post184.Sentence3	O O O O
cymbalta.Post184.Sentence4	O O O O O
cymbalta.Post184.Sentence5	O O O O O B-AE I-AE O O O O O O O O
cymbalta.Post184.Sentence6	O O O O O O O O O O O O O
cymbalta.Post184.Sentence7	O O O O O O O O O O O O O
cymbalta.Post184.Sentence8	O O O O O
cymbalta.Post184.Sentence9	O O O O O O O O O O O O O O O O O O
cymbalta.Post184.Sentence10	O O O O O O O O O O O O O
cymbalta.Post184.Sentence11	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
cymbalta.Post184.Sentence12	O O O O B-AE I-AE O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O
cymbalta.Post184.Sentence13	O O O O B-AE I-AE O O B-AE O O O O
