ID	TAG	ENTITYSTR
cymbalta.Post170.Sentence1	AE	Loose stools
cymbalta.Post170.Sentence1	AE	gas
cymbalta.Post170.Sentence1	AE	fatigue
cymbalta.Post171.Sentence1	AE	Constipation
cymbalta.Post171.Sentence1	AE	nausea first day only
cymbalta.Post171.Sentence1	AE	dizziness
cymbalta.Post171.Sentence3	SSI	 major depression
cymbalta.Post171.Sentence3	SSI	anxiety
cymbalta.Post171.Sentence3	SSI	suicidal thoughts
cymbalta.Post171.Sentence4	SSI	 crying episode
cymbalta.Post171.Sentence4	SSI	hopelessness
cymbalta.Post171.Sentence5	SSI	depressed
cymbalta.Post171.Sentence6	SSI	 miserable depression
cymbalta.Post171.Sentence8	SSI	DEPRESSION
cymbalta.Post171.Sentence11	AE	dreams are , REALLY VIVID
cymbalta.Post171.Sentence14	SSI	grim reaper
cymbalta.Post171.Sentence14	SSI	depression
cymbalta.Post171.Sentence14	SSI	anxiety
cymbalta.Post171.Sentence19	AE	sex life; try a roller coaster ride to work you up
cymbalta.Post172.Sentence1	SSI	depression
cymbalta.Post172.Sentence1	SSI	sadness
cymbalta.Post172.Sentence1	SSI	body pain
cymbalta.Post172.Sentence3	AE	so tired
cymbalta.Post172.Sentence3	AE	severe anxiety daily
cymbalta.Post172.Sentence4	AE	anxiety attacks
cymbalta.Post172.Sentence5	SSI	depression
cymbalta.Post172.Sentence5	SSI	anxiety
cymbalta.Post172.Sentence6	AE	sleep all the time
cymbalta.Post172.Sentence7	SSI	anxiety
cymbalta.Post172.Sentence7	SSI	sleepiness
cymbalta.Post173.Sentence1	AE	Jaw clenching
cymbalta.Post173.Sentence1	AE	insomnia
cymbalta.Post173.Sentence1	AE	excessive yawning
cymbalta.Post173.Sentence1	AE	tiredness
cymbalta.Post173.Sentence1	AE	nausea
cymbalta.Post173.Sentence4	SSI	depression
cymbalta.Post173.Sentence5	AE	waking through the night
cymbalta.Post173.Sentence7	SSI	depression
cymbalta.Post174.Sentence2	AE	uncomfortable in my own body for weeks
cymbalta.Post174.Sentence5	AE	gained an additional 20lbs
cymbalta.Post174.Sentence5	AE	fatigue
cymbalta.Post174.Sentence5	AE	fluid retention
cymbalta.Post174.Sentence5	AE	pain has broken through
cymbalta.Post174.Sentence5	AE	depression has come back
cymbalta.Post174.Sentence7	SSI	fibro
cymbalta.Post174.Sentence7	SSI	depression
cymbalta.Post175.Sentence1	AE	weight loss
cymbalta.Post175.Sentence1	AE	initially nausea
cymbalta.Post176.Sentence1	AE	dry mouth
cymbalta.Post176.Sentence1	AE	chronic forgetfulness
cymbalta.Post176.Sentence1	AE	feels like i am peeing every liquid out of my body
cymbalta.Post176.Sentence3	SSI	anxiety
cymbalta.Post176.Sentence3	SSI	depression
cymbalta.Post176.Sentence3	SSI	mental clutter
cymbalta.Post176.Sentence4	AE	mind is constantly a cool calm pond
cymbalta.Post176.Sentence5	AE	blunting of my emotional life
cymbalta.Post177.Sentence1	AE	Initially; dizziness
cymbalta.Post177.Sentence3	AE	night sweats
cymbalta.Post177.Sentence3	AE	body temperature has increased
cymbalta.Post177.Sentence4	AE	seven pounds heavier
cymbalta.Post177.Sentence4	AE	decreased appetite
cymbalta.Post177.Sentence7	SSI	depression
cymbalta.Post177.Sentence7	SSI	anxiety
cymbalta.Post177.Sentence8	SSI	suicidal thoughts
cymbalta.Post177.Sentence8	SSI	extremely anxious
cymbalta.Post177.Sentence8	SSI	 negative
cymbalta.Post177.Sentence9	SSI	hypersomnia
cymbalta.Post177.Sentence9	SSI	sleep for up to 14 hours a day
cymbalta.Post177.Sentence10	SSI	 unmotivated
cymbalta.Post177.Sentence10	SSI	slightly depressed
cymbalta.Post178.Sentence1	AE	Constipation
cymbalta.Post178.Sentence1	AE	lucid dreams
cymbalta.Post178.Sentence1	AE	apathy
cymbalta.Post179.Sentence1	AE	Major weight gain
cymbalta.Post179.Sentence1	AE	30 lbs in 2 years
cymbalta.Post179.Sentence2	AE	excessive hunger
cymbalta.Post179.Sentence2	AE	30 lb weight gain
cymbalta.Post179.Sentence2	SSI	depression
cymbalta.Post180.Sentence1	AE	Increased sweatiness
cymbalta.Post180.Sentence1	AE	acne
cymbalta.Post180.Sentence1	AE	weight gain
cymbalta.Post180.Sentence1	AE	strange dreams
cymbalta.Post180.Sentence1	AE	insomnia
cymbalta.Post180.Sentence1	AE	fatigue
cymbalta.Post180.Sentence1	AE	constipation
cymbalta.Post181.Sentence1	AE	hot sweats
cymbalta.Post181.Sentence1	AE	regular powerful muscle aches
cymbalta.Post181.Sentence1	AE	40 lbs weight gain
cymbalta.Post182.Sentence1	AE	Insomnia
cymbalta.Post182.Sentence1	AE	dry mouth
cymbalta.Post182.Sentence1	AE	constipation
cymbalta.Post182.Sentence1	AE	nausea
cymbalta.Post182.Sentence6	AE	nausea
cymbalta.Post182.Sentence6	AE	insomnia
cymbalta.Post182.Sentence6	AE	dry mouth
cymbalta.Post182.Sentence7	AE	constipation
cymbalta.Post183.Sentence1	SSI	depression
cymbalta.Post183.Sentence1	SSI	anger
cymbalta.Post183.Sentence2	AE	always 'shaking'
cymbalta.Post183.Sentence2	AE	cannot breathe
cymbalta.Post183.Sentence2	AE	cannot sleep any longer than 3 hours per night
cymbalta.Post183.Sentence2	SSI	 depression
cymbalta.Post183.Sentence2	SSI	general anxiety
cymbalta.Post183.Sentence4	SSI	extreme anger
cymbalta.Post183.Sentence4	SSI	outbursts
cymbalta.Post183.Sentence5	SSI	bi-polar
cymbalta.Post183.Sentence6	SSI	feeling suicidal
cymbalta.Post183.Sentence8	AE	insomnia
cymbalta.Post183.Sentence9	AE	really shaky
cymbalta.Post183.Sentence9	AE	nervous
cymbalta.Post183.Sentence9	AE	a bit tense
cymbalta.Post183.Sentence9	AE	heart palpitations
cymbalta.Post184.Sentence5	AE	difficulty sleeping
cymbalta.Post184.Sentence12	AE	body rash
cymbalta.Post184.Sentence12	AE	body experiencing a pH or general shift
cymbalta.Post184.Sentence13	AE	pleural effusion
cymbalta.Post184.Sentence13	AE	hospitalized
effexorXR.Post84.Sentence1	AE	headaches
effexorXR.Post84.Sentence1	AE	insomnia
effexorXR.Post86.Sentence1	AE	spacey
effexorXR.Post86.Sentence1	AE	nauseous
effexorXR.Post86.Sentence1	AE	tight neck and head muscles
effexorXR.Post86.Sentence1	AE	internal hot flushing
effexorXR.Post86.Sentence1	AE	weakness
effexorXR.Post86.Sentence1	AE	trembling
effexorXR.Post86.Sentence1	AE	nauseous
effexorXR.Post86.Sentence1	AE	increased heart rate
effexorXR.Post86.Sentence1	AE	warmer than usual
effexorXR.Post86.Sentence1	AE	increased anxiety
effexorXR.Post86.Sentence1	AE	nauseous
effexorXR.Post86.Sentence1	AE	digestive upsets
effexorXR.Post86.Sentence1	AE	tight neck
effexorXR.Post86.Sentence1	AE	prickling & tingling on skin
effexorXR.Post86.Sentence1	AE	flushing
effexorXR.Post86.Sentence1	AE	increased anxiety
effexorXR.Post86.Sentence1	AE	zaps when falling asleep
effexorXR.Post86.Sentence1	AE	woke in the middle of the night very hot
effexorXR.Post86.Sentence1	AE	anxious
effexorXR.Post86.Sentence1	AE	prickly
effexorXR.Post86.Sentence2	AE	tight neck and head muscles
effexorXR.Post87.Sentence2	AE	horrible nightmares
effexorXR.Post87.Sentence2	AE	kept waking up
effexorXR.Post88.Sentence1	AE	INTENSE JAW PAIN
effexorXR.Post88.Sentence1	AE	TREMORS
effexorXR.Post88.Sentence1	AE	INSOMNIA
effexorXR.Post88.Sentence1	AE	LACK OF SEXUAL DESIRE
effexorXR.Post88.Sentence1	AE	DRY MOUTH
effexorXR.Post88.Sentence1	AE	MOOD SWINGS
effexorXR.Post89.Sentence3	SSI	seizures
effexorXR.Post89.Sentence5	AE	trouble with memory
effexorXR.Post90.Sentence1	AE	anxiety
effexorXR.Post91.Sentence1	AE	yawning
effexorXR.Post91.Sentence1	AE	spaciness
effexorXR.Post91.Sentence1	AE	dizziness
effexorXR.Post91.Sentence1	AE	insomnia
effexorXR.Post91.Sentence1	AE	increased appetite
effexorXR.Post91.Sentence1	AE	headache
effexorXR.Post91.Sentence3	SSI	suicidal thoughts
effexorXR.Post91.Sentence3	SSI	deep black
effexorXR.Post91.Sentence4	AE	put on weight - around 10 lbs - in the 2.5 months
effexorXR.Post91.Sentence4	AE	no impulse control
effexorXR.Post91.Sentence4	AE	"munchy" syndrome
effexorXR.Post92.Sentence1	AE	Erectile dysfunction
effexorXR.Post92.Sentence1	AE	delayed ejaculation
effexorXR.Post92.Sentence1	AE	abnormal dreams
effexorXR.Post92.Sentence1	AE	can't stay asleep
effexorXR.Post92.Sentence1	AE	forgetting to eat
effexorXR.Post92.Sentence1	AE	extreme nausea
effexorXR.Post92.Sentence1	AE	headache
effexorXR.Post92.Sentence2	SSI	pain
effexorXR.Post93.Sentence1	AE	vivid nightmares
effexorXR.Post93.Sentence1	AE	night sweats
effexorXR.Post93.Sentence1	AE	loss of libido
effexorXR.Post93.Sentence1	AE	sexual dysfunction
effexorXR.Post93.Sentence2	AE	numb in my face
effexorXR.Post93.Sentence5	SSI	 hating myself
effexorXR.Post93.Sentence5	SSI	depression
effexorXR.Post93.Sentence6	AE	vivid nightmares
effexorXR.Post93.Sentence6	AE	night sweats real bad
effexorXR.Post93.Sentence8	AE	emotional wall
effexorXR.Post93.Sentence12	SSI	anxiety
effexorXR.Post93.Sentence12	SSI	panic attacks
effexorXR.Post93.Sentence13	AE	NO libido
effexorXR.Post94.Sentence1	AE	Initially sick all of the time
effexorXR.Post94.Sentence3	AE	Decreased sex drive
effexorXR.Post95.Sentence1	AE	night sweats
effexorXR.Post95.Sentence1	AE	insomnia
effexorXR.Post95.Sentence1	AE	vivid dreams
effexorXR.Post95.Sentence1	AE	teeth clenching
effexorXR.Post95.Sentence1	AE	decreased motivation
effexorXR.Post96.Sentence1	AE	Nausea in morning
effexorXR.Post96.Sentence1	AE	Dizziness
effexorXR.Post96.Sentence1	AE	Heart rate increases quickly
effexorXR.Post96.Sentence1	AE	occasional head rush
effexorXR.Post96.Sentence1	AE	foggy thinking 
effexorXR.Post96.Sentence1	AE	sluggish thoughts
effexorXR.Post96.Sentence3	AE	extremely nauseous
effexorXR.Post96.Sentence3	AE	almost fainted when lifting a heavy object
effexorXR.Post96.Sentence5	AE	slowed mindset
effexorXR.Post96.Sentence5	SSI	excessive worrying
effexorXR.Post96.Sentence5	SSI	feeling sad
effexorXR.Post96.Sentence5	SSI	pessimistic
effexorXR.Post96.Sentence8	SSI	depression
effexorXR.Post97.Sentence2	AE	sweating like crazy all the time
effexorXR.Post97.Sentence2	AE	tingles in my hands
effexorXR.Post97.Sentence3	SSI	 sick
effexorXR.Post97.Sentence4	AE	very hard on your stomach
effexorXR.Post97.Sentence4	AE	glaucoma
effexorXR.Post97.Sentence4	AE	Never did get my sex drive back
effexorXR.Post97.Sentence5	AE	Gained 40 pounds
effexorXR.Post98.Sentence1	AE	weight gain
effexorXR.Post99.Sentence1	AE	Constapation
effexorXR.Post99.Sentence1	AE	vivid dreams
effexorXR.Post99.Sentence2	AE	weight gain
effexorXR.Post99.Sentence2	AE	constant feeling/need to eat
effexorXR.Post99.Sentence2	SSI	depression
effexorXR.Post99.Sentence5	AE	weight gain
effexorXR.Post99.Sentence7	SSI	depression
effexorXR.Post99.Sentence7	SSI	anxiety
effexorXR.Post100.Sentence4	AE	gained weight
effexorXR.Post100.Sentence5	AE	tired most of the time
effexorXR.Post100.Sentence5	SSI	 depressed 
effexorXR.Post100.Sentence5	SSI	very sad
effexorXR.Post101.Sentence1	AE	severe sleep disturbances
effexorXR.Post101.Sentence1	AE	abnormal ejaculation
effexorXR.Post101.Sentence1	AE	anorexia
effexorXR.Post102.Sentence1	AE	Changes in sexual function
effexorXR.Post102.Sentence1	AE	night sweats
effexorXR.Post102.Sentence2	AE	feel hot a lot more often
effexorXR.Post103.Sentence1	AE	Inability to orgasm
effexorXR.Post103.Sentence2	AE	Slight apathy
effexorXR.Post103.Sentence2	AE	abscent-mindedness
effexorXR.Post103.Sentence2	AE	make lots of typos
effexorXR.Post103.Sentence10	SSI	anxiety
effexorXR.Post103.Sentence14	AE	anorgasmia
effexorXR.Post103.Sentence16	SSI	anxiety
effexorXR.Post103.Sentence16	SSI	improvement in my energy levels
effexorXR.Post103.Sentence17	SSI	anxiety
effexorXR.Post103.Sentence20	SSI	severe debility
effexorXR.Post103.Sentence20	SSI	anxiety
effexorXR.Post105.Sentence1	AE	sweating
effexorXR.Post105.Sentence1	AE	severe tremors
effexorXR.Post105.Sentence1	AE	chest pain
effexorXR.Post106.Sentence1	AE	lethargic
effexorXR.Post106.Sentence1	AE	unusual dreams
effexorXR.Post106.Sentence1	AE	yawning
effexorXR.Post106.Sentence1	AE	difficulty reaching orgasm
effexorXR.Post106.Sentence2	AE	very sleepy
effexorXR.Post106.Sentence2	AE	missed worked
effexorXR.Post106.Sentence2	SSI	double depression
effexorXR.Post106.Sentence2	SSI	depressed
effexorXR.Post106.Sentence2	SSI	derpression
effexorXR.Post106.Sentence4	AE	unusual vivid dreams
effexorXR.Post107.Sentence1	AE	Shaking
effexorXR.Post107.Sentence1	AE	Irritable
effexorXR.Post107.Sentence1	AE	Energy, later fatigue
effexorXR.Post107.Sentence1	AE	constipation
effexorXR.Post107.Sentence1	AE	anxiousness
effexorXR.Post107.Sentence1	AE	anxiety attacks
effexorXR.Post107.Sentence1	AE	craving sweets
effexorXR.Post107.Sentence1	AE	flu like symptoms
effexorXR.Post107.Sentence1	AE	ear ache
effexorXR.Post107.Sentence1	AE	weak
effexorXR.Post107.Sentence5	AE	tired
effexorXR.Post108.Sentence1	AE	EXTREME DRY MOUTH
effexorXR.Post109.Sentence1	AE	sweating
effexorXR.Post109.Sentence1	AE	dizziness
effexorXR.Post109.Sentence1	AE	coughing all night
effexorXR.Post109.Sentence1	AE	can't talk without choking
effexorXR.Post109.Sentence1	AE	itchy scalp
effexorXR.Post109.Sentence1	AE	insomnia
effexorXR.Post109.Sentence1	AE	constipation
effexorXR.Post109.Sentence1	AE	hard stool
effexorXR.Post109.Sentence1	AE	gas
effexorXR.Post109.Sentence1	AE	racing thoughts
effexorXR.Post109.Sentence1	AE	teeth grinding
effexorXR.Post109.Sentence1	AE	agitation
effexorXR.Post109.Sentence1	AE	severe loss of short term memory
effexorXR.Post109.Sentence1	AE	moments of enhanced colors
effexorXR.Post109.Sentence1	AE	tired all the time
effexorXR.Post109.Sentence1	AE	blurry vision
effexorXR.Post109.Sentence1	AE	extreme sensitivity to light
effexorXR.Post109.Sentence1	AE	insomnia
effexorXR.Post109.Sentence1	AE	drunk feeling
effexorXR.Post109.Sentence1	AE	weak immune system
effexorXR.Post109.Sentence1	AE	brief speedy moments periodically
effexorXR.Post109.Sentence1	AE	one good day followed by three days of needing to sleep 15 hours
effexorXR.Post109.Sentence1	AE	light headedness
effexorXR.Post109.Sentence1	AE	loss of balance
effexorXR.Post109.Sentence1	AE	complete loss of sex drive
effexorXR.Post109.Sentence1	AE	void of emotion
effexorXR.Post109.Sentence2	AE	arid dry mouth
effexorXR.Post109.Sentence5	AE	moments of bliss
effexorXR.Post109.Sentence8	AE	extreme carb craving
effexorXR.Post109.Sentence8	AE	urge to consume alcohal all the time
effexorXR.Post109.Sentence11	AE	very agitated
effexorXR.Post109.Sentence11	AE	dizzy
effexorXR.Post109.Sentence11	AE	lightheaded
effexorXR.Post109.Sentence11	AE	off balance
effexorXR.Post109.Sentence11	AE	emotionless
effexorXR.Post109.Sentence11	AE	obvious daily weight gain
effexorXR.Post109.Sentence11	AE	bloated stomache
effexorXR.Post109.Sentence11	AE	constipation
effexorXR.Post109.Sentence14	SSI	depression
effexorXR.Post110.Sentence1	AE	Confusion
effexorXR.Post110.Sentence1	AE	inability to concentrate
effexorXR.Post110.Sentence1	AE	lack of motivation
effexorXR.Post110.Sentence1	AE	no sex drive
effexorXR.Post110.Sentence1	AE	agitation
effexorXR.Post110.Sentence1	AE	incresed blood pressure
effexorXR.Post110.Sentence1	AE	chronic constipation
effexorXR.Post110.Sentence1	AE	vivid dreams
effexorXR.Post110.Sentence1	AE	severe sweating
effexorXR.Post110.Sentence2	AE	numbs me out
effexorXR.Post110.Sentence3	AE	just don't care
effexorXR.Post110.Sentence3	SSI	depressed
effexorXR.Post110.Sentence4	AE	Impossible to concentrate
effexorXR.Post110.Sentence4	AE	no desire to do anything
effexorXR.Post110.Sentence5	AE	Totally removes sex drive
effexorXR.Post111.Sentence1	AE	weight gain
effexorXR.Post111.Sentence1	AE	sexual dysfunction
effexorXR.Post111.Sentence1	AE	nausea
effexorXR.Post111.Sentence2	SSI	depression
effexorXR.Post111.Sentence2	SSI	anxiety
effexorXR.Post111.Sentence3	SSI	anxiety
effexorXR.Post111.Sentence3	SSI	depressed
effexorXR.Post111.Sentence5	AE	gained 25 pounds
effexorXR.Post111.Sentence5	AE	fueled my depression even more
effexorXR.Post111.Sentence7	AE	brain zaps
effexorXR.Post112.Sentence3	AE	vivid dreams
effexorXR.Post112.Sentence3	AE	nightmares
effexorXR.Post113.Sentence1	AE	Brief headache
effexorXR.Post113.Sentence1	AE	increased sweating at night
effexorXR.Post114.Sentence1	AE	weight gain
effexorXR.Post114.Sentence1	AE	sweating
effexorXR.Post114.Sentence1	AE	loss of libido
effexorXR.Post114.Sentence1	AE	crave carbs
effexorXR.Post114.Sentence2	SSI	depression
effexorXR.Post114.Sentence2	SSI	anxiety
effexorXR.Post114.Sentence4	AE	loss of good judgement
effexorXR.Post114.Sentence4	AE	loss of guilt
effexorXR.Post114.Sentence7	AE	adversely affected every aspect of my life
effexorXR.Post115.Sentence2	AE	initial period of emotional numbness
effexorXR.Post115.Sentence2	AE	didn't feel I was experiencing my emotions normally
effexorXR.Post115.Sentence3	AE	extremely vivid & bizarre dreams
effexorXR.Post115.Sentence5	AE	gained quite a bit of weight
effexorXR.Post115.Sentence6	AE	weight gain
effexorXR.Post116.Sentence1	AE	not really my self
effexorXR.Post116.Sentence1	AE	sex drive gone
effexorXR.Post116.Sentence1	AE	sad things can happen and my tears arent there
effexorXR.Post116.Sentence1	AE	weight gain over the years (5 yrs) 60 lbs
effexorXR.Post116.Sentence1	AE	dibetic
effexorXR.Post116.Sentence1	AE	lazy
effexorXR.Post117.Sentence1	AE	inability to climax
effexorXR.Post117.Sentence3	AE	Can get very turned on but just no release
effexorXR.Post117.Sentence8	AE	deadening of emotions
effexorXR.Post118.Sentence1	AE	Dry Mouth
effexorXR.Post119.Sentence1	AE	night sweats
effexorXR.Post119.Sentence1	AE	very cool sexy vivid dreams
effexorXR.Post119.Sentence7	SSI	don't lose my temper
effexorXR.Post119.Sentence7	SSI	ranting raging fits
effexorXR.Post120.Sentence1	AE	Excessive yawning
effexorXR.Post120.Sentence1	AE	euphoric feeling
effexorXR.Post120.Sentence1	AE	yawned
effexorXR.Post120.Sentence1	AE	very spaced out
effexorXR.Post120.Sentence1	AE	happy in another world
effexorXR.Post120.Sentence2	SSI	 eating disorder
effexorXR.Post121.Sentence1	AE	Wild, life-like/real dreams
effexorXR.Post121.Sentence3	AE	broken sleep
effexorXR.Post122.Sentence1	AE	dry mouth
effexorXR.Post122.Sentence1	AE	anorgasmic at first
effexorXR.Post122.Sentence4	AE	random eating/snacking
effexorXR.Post122.Sentence9	SSI	depression
effexorXR.Post123.Sentence3	AE	raging alcoholism
effexorXR.Post123.Sentence5	AE	Too bad about sex
effexorXR.Post124.Sentence1	AE	Yawning at first
effexorXR.Post124.Sentence1	AE	no appetite
effexorXR.Post124.Sentence1	AE	fatigue
effexorXR.Post124.Sentence1	AE	no sex drive
effexorXR.Post124.Sentence2	AE	random tics when at rest 
effexorXR.Post124.Sentence3	AE	knees shake a bit 
effexorXR.Post124.Sentence3	AE	dexterity seem a little impacted going down stairs
effexorXR.Post124.Sentence5	SSI	panic while driving
effexorXR.Post124.Sentence5	SSI	worried
effexorXR.Post124.Sentence5	SSI	didn't want to get out of bed
effexorXR.Post125.Sentence1	AE	Irritability
effexorXR.Post125.Sentence3	SSI	anxiety
effexorXR.Post125.Sentence5	SSI	depression
effexorXR.Post125.Sentence6	AE	slightly irritable to sounds
effexorXR.Post125.Sentence7	AE	a little bit more lack of concentration
effexorXR.Post125.Sentence7	AE	in a state of La La land
effexorXR.Post126.Sentence1	AE	Pupils dialated
effexorXR.Post126.Sentence1	AE	a little shaky
effexorXR.Post126.Sentence5	SSI	fits of rage
effexorXR.Post127.Sentence1	AE	Sexual anorgasmia
effexorXR.Post127.Sentence1	AE	impotence
effexorXR.Post127.Sentence1	AE	brain zaps
effexorXR.Post128.Sentence2	AE	vivid dreams
effexorXR.Post128.Sentence2	AE	night sweats
effexorXR.Post128.Sentence2	AE	loss of appetite
effexorXR.Post128.Sentence2	AE	nausea
effexorXR.Post128.Sentence2	AE	headaches
effexorXR.Post128.Sentence4	SSI	depressed
effexorXR.Post128.Sentence7	SSI	depression
effexorXR.Post129.Sentence1	AE	Delayed orgasm
effexorXR.Post130.Sentence1	AE	high cholesterol
effexorXR.Post130.Sentence1	AE	sweating
effexorXR.Post130.Sentence1	AE	decreased appetite
effexorXR.Post131.Sentence1	AE	Vivid dreams
effexorXR.Post131.Sentence1	AE	lack of any sex drive
effexorXR.Post131.Sentence1	AE	constipation
effexorXR.Post131.Sentence1	AE	farting
effexorXR.Post131.Sentence1	AE	some sleepiness
effexorXR.Post131.Sentence3	SSI	depression
effexorXR.Post131.Sentence3	SSI	anxiety
effexorXR.Post133.Sentence2	AE	headache that lasted about a week
